town,town_n,state,agent,id_fe,id_cluster,first,n,corp,boat,tons,blt,dyear,dep_mo,arr_mo,ayear,sp,wh,bn,capown,owners,agt_shr,grounds,lost,cap,capexp,capleft,capdied,idle,crew,pacific,atlantic,dcapexp,vesselage,logvesselage,prob,ny,voyagelength,sp_relprice,bn_relprice,output_nb,output_wb,lprod_wb,prod_wb,crewtons,spvoy,ownrs2,logowners
sagharbor,102,ny,luthercook,luthercook,luthercook,29,2,0,phenix,314,30,34,7,5,35,500,1900,0,,,,atl,0,cooperm,2,0,0,,,0,TRUE,TRUE,4,1.6094379124341,0,TRUE,10,2.1538,0.5385,93772.35,93772.35,3.39664723651759,29.8638057324841,,FALSE,,
sagharbor,102,ny,luthercook,luthercook,luthercook,29,2,0,phenix,314,30,36,8,6,38,170,1600,0,,,,atl,0,cooperm,3,0,0,,,0,TRUE,TRUE,6,1.94591014905531,0,TRUE,22,2.6875,0.625,64791.5625,64791.5625,2.23849522626262,9.37920707874928,,FALSE,,
sagharbor,102,ny,luthercook,luthercook,luthercook,29,2,0,phenix,314,30,40,7,5,42,500,2100,17000,,,,pac,0,briggssp,1,0,0,,,1,FALSE,TRUE,10,2.39789527279837,0,TRUE,22,2.1471,0.6765,99966.825,111467.325,2.78105133834104,16.1359764041691,,FALSE,,
sagharbor,102,ny,luthercook,luthercook,luthercook,29,2,0,phenix,314,30,44,10,6,47,0,1800,8000,,,,np,0,briggssp,3,0,0,,,1,FALSE,TRUE,14,2.70805020110221,0,TRUE,32,2.7986,0.8611,56700,63588.8,1.84506374448377,6.32850318471338,,FALSE,,
sagharbor,102,ny,marcusosborn,marcusosborn,marcusosborn,32,2,0,ann,299,23,35,7,5,36,0,1850,0,,,,atl,0,howellc,4,0,0,,,0,TRUE,TRUE,12,2.56494935746154,0,TRUE,10,2.0227,0.5682,58275,58275,2.96989979751923,19.4899665551839,,FALSE,,
sagharbor,102,ny,marcusosborn,marcusosborn,marcusosborn,32,2,0,ann,299,23,37,8,5,38,0,1350,0,,,,atl,0,bishopj,1,0,0,,,0,TRUE,TRUE,14,2.70805020110221,0,TRUE,9,2.6875,0.625,42525,42525,2.76017926653716,15.8026755852843,,FALSE,,
sagharbor,102,ny,marcusosborn,marcusosborn,marcusosborn,32,2,0,ann,299,23,39,8,5,41,450,1750,14640,,,,pac,0,curryeh,0,0,0,,,1,FALSE,FALSE,16,2.83321334405622,0,TRUE,21,2.9375,0.625,96764.0625,105914.0625,2.8254173020278,16.8679825609173,,FALSE,,
sagharbor,102,ny,marcusosborn,marcusosborn,marcusosborn,32,2,0,ann,299,23,43,7,5,46,200,1800,5000,,,,atl,0,leeksc,0,0,0,,,0,TRUE,FALSE,20,3.04452243772342,0,TRUE,34,2.6037,1.0074,73103.31,78140.31,2.03945723783263,7.68643615974818,,FALSE,,
sagharbor,102,ny,mul&sleight,mul&sleight,mul&sleight,21,28,0,acasta,286,21,34,7,5,35,140,1550,0,,,,atl,0,howellje,0,0,0,,,0,TRUE,FALSE,13,2.63905732961526,0,TRUE,10,2.1538,0.5385,58323.258,58323.258,3.01517932550583,20.3927475524476,,FALSE,,
sagharbor,102,ny,mul&sleight,mul&sleight,mul&sleight,21,28,0,acasta,286,21,35,6,4,36,150,1650,0,,,,atl,0,gloverac,0,0,1,1,,0,TRUE,FALSE,14,2.70805020110221,1,TRUE,10,2.0227,0.5682,61532.2575,61532.2575,3.06873992466739,21.5147753496504,,FALSE,,
sagharbor,102,ny,mul&sleight,mul&sleight,mul&sleight,21,28,0,acasta,286,21,40,10,8,41,0,2000,14900,,,,pac,0,smithsp,1,0,0,,,1,FALSE,TRUE,19,2.99573227355399,0,TRUE,10,2.9375,0.625,63000,72312.5,3.23017538012213,25.2840909090909,,FALSE,,
sagharbor,102,ny,mul&sleight,mul&sleight,mul&sleight,21,28,0,acasta,286,21,42,8,6,44,0,1600,13000,,,,pac,0,havensjm,1,0,0,,,1,FALSE,TRUE,21,3.09104245335832,0,TRUE,22,2.4472,1.0922,50400,64598.6,2.32891375353106,10.2667832167832,,FALSE,,
sagharbor,102,ny,mul&sleight,mul&sleight,mul&sleight,21,28,0,cadmus,307,18,33,6,3,34,0,1850,0,,,,ind,0,handdjr,3,0,0,,,0,FALSE,TRUE,15,2.77258872223978,0,TRUE,9,2.6363,0.7636,58275,58275,3.04885613898054,21.0912052117264,,FALSE,,
sagharbor,102,ny,mul&sleight,mul&sleight,mul&sleight,21,28,0,cadmus,307,18,36,7,3,37,90,1800,0,,,,atl,0,handdjr,6,0,0,,,0,TRUE,TRUE,18,2.94443897916644,0,TRUE,8,2.3571,0.5714,63382.3785,63382.3785,3.25065187088497,25.8071573697068,,FALSE,,
sagharbor,102,ny,mul&sleight,mul&sleight,mul&sleight,21,28,0,cadmus,307,18,39,7,4,41,553,1473,12000,,,,pac,0,nickersonhjr,2,0,0,,,1,FALSE,TRUE,21,3.09104245335832,0,TRUE,21,2.9375,0.625,97569.28125,105069.28125,2.79100504767116,16.2973912284784,,FALSE,,
sagharbor,102,ny,mul&sleight,mul&sleight,mul&sleight,21,28,0,cadmus,307,18,43,8,6,45,300,1100,8000,,,,ind,0,smithd,3,0,0,,,0,FALSE,TRUE,25,3.25809653802148,0,TRUE,22,2.6667,1.0303,59850.315,68092.715,2.31073531043314,10.0818352087652,,FALSE,,
sagharbor,102,ny,mul&sleight,mul&sleight,mul&sleight,21,28,0,thomasdickason,454,26,37,7,4,39,120,3880,40000,,,,atl,0,havensws,5,0,0,,,0,TRUE,TRUE,11,2.484906649788,0,TRUE,21,2.9167,0.5,133245.126,153245.126,2.77717441328649,16.0735395426893,,FALSE,,
sagharbor,102,ny,mul&sleight,mul&sleight,mul&sleight,21,28,0,thomasdickason,454,26,39,7,3,41,360,4000,38000,,,,atl,0,havensws,6,0,0,3,,0,TRUE,TRUE,13,2.63905732961526,0,TRUE,20,2.9375,0.625,159311.25,183061.25,3.0037466036824,20.1609306167401,,FALSE,,
sagharbor,102,ny,mul&sleight,mul&sleight,mul&sleight,21,28,0,thomasdickason,454,26,41,6,4,43,0,2300,18240,,,,pac,0,havensws,7,0,0,3,,1,FALSE,TRUE,15,2.77258872223978,0,TRUE,22,1.8529,0.9444,72450,89675.856,2.19481719653653,8.97835963155787,,FALSE,,
sagharbor,102,ny,mul&sleight,mul&sleight,mul&sleight,21,28,0,thomasdickason,454,26,44,8,4,47,0,3800,10000,,,,np,0,lowenw,0,0,0,,,1,FALSE,FALSE,18,2.94443897916644,0,TRUE,32,2.7986,0.8611,119700,128311,2.17837918264243,8.83197962555066,,FALSE,,
sagharbor,102,ny,mul&sleight,mul&sleight,mul&sleight,21,28,0,thorn,299,15,34,7,4,35,0,1200,0,,,,atl,0,havensws,2,0,0,,,0,TRUE,TRUE,19,2.99573227355399,0,TRUE,9,2.1538,0.5385,37800,37800,2.64239623088077,14.0468227424749,,FALSE,,
sagharbor,102,ny,mul&sleight,mul&sleight,mul&sleight,21,28,0,thorn,299,15,36,6,4,37,0,1950,0,,,,atl,0,havensws,4,0,0,,,0,TRUE,TRUE,21,3.09104245335832,0,TRUE,10,2.3571,0.5714,61425,61425,3.02254353100465,20.5434782608696,,FALSE,,
sagharbor,102,ny,mul&sleight,mul&sleight,mul&sleight,21,28,0,thorn,299,15,38,10,7,40,50,1500,0,,,,pac,1,tuttlejs,0,0,1,,,1,FALSE,FALSE,23,3.17805383034795,1,TRUE,21,3.3333,0.6333,52499.9475,52499.9475,2.12360143746511,8.36119565217391,,FALSE,,
sagharbor,102,ny,nghowell,nghowell,nghowell,31,1,0,arabella,367,27,33,8,4,37,1900,100,0,,,,pac,0,piersonj,3,0,0,,,1,FALSE,TRUE,6,1.94591014905531,0,TRUE,44,2.3571,0.5714,144222.435,144222.435,2.18956059228272,8.93128777557592,,TRUE,,
sagharbor,102,ny,nghowell,nghowell,nghowell,31,1,0,arabella,367,27,39,7,6,41,200,2200,16200,,,,pac,0,bishopjjr,0,0,0,,,1,FALSE,FALSE,12,2.56494935746154,0,TRUE,23,2.9375,0.625,87806.25,97931.25,2.451164916869,11.6018540457292,,FALSE,,
sagharbor,102,ny,nghowell,nghowell,nghowell,31,1,0,arabella,367,27,41,9,3,44,500,2200,22000,,,,ind,0,babcockh,2,0,0,3,,0,FALSE,TRUE,14,2.70805020110221,0,TRUE,30,2.4472,1.0922,107843.4,131871.8,2.48302628779849,11.9774568574024,,FALSE,,
sagharbor,102,ny,nghowell,nghowell,nghowell,31,1,0,arabella,367,27,47,8,7,49,50,2000,10500,,,,np,0,ludlowi,5,0,0,,,1,FALSE,TRUE,20,3.04452243772342,0,TRUE,23,2.7287,0.5842,67297.7025,73431.8025,2.16325633334846,8.69941979623268,,FALSE,,
sagharbor,102,ny,nghowell,nghowell,nghowell,31,1,0,fanny,391,22,36,7,5,37,100,2100,0,,,,atl,0,paynecw,2,0,0,,,0,TRUE,TRUE,14,2.70805020110221,0,TRUE,10,2.3571,0.5714,73574.865,73574.865,2.93476608525819,18.8171010230179,,FALSE,,
sagharbor,102,ny,nghowell,nghowell,nghowell,31,1,0,fanny,391,22,38,7,5,39,0,1000,0,,,,atl,0,paynecw,4,0,0,,,0,TRUE,TRUE,16,2.83321334405622,0,TRUE,10,2.9167,0.5,31500,31500,2.08645017183431,8.05626598465473,,FALSE,,
sagharbor,102,ny,nghowell,nghowell,nghowell,31,1,0,fanny,391,22,41,5,10,43,350,2550,22000,,,,pac,0,fordhamhc,0,0,0,,,1,FALSE,FALSE,19,2.99573227355399,0,TRUE,29,1.8529,0.9444,100753.2225,121530.0225,2.37191322003246,10.7178783402416,,FALSE,,
sagharbor,102,ny,nghowell,nghowell,nghowell,31,1,0,fanny,391,22,46,8,3,49,80,2900,14000,,,,np,0,edwardshh,2,0,0,,,1,FALSE,TRUE,24,3.2188758248682,0,TRUE,31,2.7287,0.5842,98226.324,106405.124,2.17231424815435,8.77857635508621,,FALSE,,
sagharbor,102,ny,nghowell,nghowell,nghowell,31,1,0,france,411,27,37,6,5,38,0,2300,0,,,,atl,0,howellje,5,0,0,,,0,TRUE,TRUE,10,2.39789527279837,0,TRUE,11,2.6875,0.625,72450,72450,2.77416346045422,16.0252156602522,,FALSE,,
sagharbor,102,ny,nghowell,nghowell,nghowell,31,1,0,france,411,27,38,7,8,41,700,3500,26730,,,,atl,0,howellje,6,0,1,2,,0,TRUE,TRUE,11,2.484906649788,1,TRUE,37,2.9375,0.625,175021.875,191728.125,2.53432250474691,12.6078861708424,,FALSE,,
sagharbor,102,ny,nghowell,nghowell,nghowell,31,1,0,france,411,27,41,10,6,43,220,2450,19600,,,,ind,0,edwardsw,1,1,0,2,,0,FALSE,TRUE,14,2.70805020110221,1,TRUE,20,1.8529,0.9444,90015.597,108525.837,2.58041806459647,13.2026565693431,,FALSE,,
sagharbor,102,ny,nghowell,nghowell,nghowell,31,1,0,france,411,27,43,7,5,46,90,3110,21432,,,,pac,0,edwardsw,2,0,0,1,,1,FALSE,TRUE,16,2.83321334405622,0,TRUE,34,2.6037,1.0074,105346.4895,126937.0863,2.20649312012084,9.08380465865178,,FALSE,,
sagharbor,102,ny,nghowell,nghowell,nghowell,31,1,0,panama,465,25,35,8,4,38,700,3400,0,,,,atl,0,crowellte,0,0,0,,,0,TRUE,FALSE,10,2.39789527279837,0,TRUE,32,2.6875,0.625,166359.375,166359.375,2.41413232854999,11.1800655241935,,FALSE,,
sagharbor,102,ny,nghowell,nghowell,nghowell,31,1,0,panama,465,25,38,6,4,41,400,3300,29000,,,,atl,0,crowellte,1,0,0,2,,0,TRUE,TRUE,13,2.63905732961526,0,TRUE,34,2.9375,0.625,140962.5,159087.5,2.30881171409679,10.0624604680582,,FALSE,,
sagharbor,102,ny,nghowell,nghowell,nghowell,31,1,0,panama,465,25,41,6,10,42,130,3570,30000,,,,pac,0,crowellte,2,0,0,2,,1,FALSE,TRUE,16,2.83321334405622,0,TRUE,16,2.1471,0.6765,121247.3745,141542.3745,2.94572828983827,19.0245127016129,,FALSE,,
sagharbor,102,ny,nghowell,nghowell,nghowell,31,1,0,panama,465,25,44,5,5,47,80,2920,10000,,,,np,0,crowellte,3,0,0,,,1,FALSE,TRUE,19,2.99573227355399,0,TRUE,36,2.7986,0.8611,99032.472,107643.472,1.86102351594421,6.43031493428913,,FALSE,,
sagharbor,102,ny,sbhunting,sbhunting,sbhunting,21,20,0,american,284,27,35,6,7,36,0,1000,0,,,,atl,0,joneswa,4,0,0,,,0,TRUE,TRUE,8,2.19722457733622,0,TRUE,13,2.0227,0.5682,31500,31500,2.14381922919098,8.53196099674973,,FALSE,,
sagharbor,102,ny,sbhunting,sbhunting,sbhunting,21,20,0,american,284,27,38,5,7,40,400,1100,0,,,,atl,0,jenningswl,1,0,0,,,0,TRUE,TRUE,11,2.484906649788,0,TRUE,26,3.3333,0.6333,76649.58,76649.58,2.33992862865021,10.3804956663055,,FALSE,,
sagharbor,102,ny,sbhunting,sbhunting,sbhunting,21,20,0,american,284,27,43,9,8,45,100,1500,14000,,,,ind,0,coffinah,1,0,0,,,0,FALSE,TRUE,16,2.83321334405622,0,TRUE,23,2.6667,1.0303,55650.105,70074.305,2.37284300394839,10.7278482853644,,FALSE,,
sagharbor,102,ny,sbhunting,sbhunting,sbhunting,21,20,0,hannibal,311,19,33,7,5,34,23,1350,9000,,,,atl,0,cooperh,7,0,0,,,0,TRUE,TRUE,14,2.70805020110221,0,TRUE,10,2.6363,0.7636,44434.99935,51307.39935,2.80321225242655,16.4975560610933,,FALSE,,
sagharbor,102,ny,sbhunting,sbhunting,sbhunting,21,20,0,hannibal,311,19,35,5,6,36,0,1000,0,,,,atl,0,harrisj,1,0,0,,,0,TRUE,TRUE,16,2.83321334405622,0,TRUE,13,2.0227,0.5682,31500,31500,2.05300055517295,7.79124412564927,,FALSE,,
sagharbor,102,ny,sbhunting,sbhunting,sbhunting,21,20,0,hannibal,311,19,38,7,7,40,100,1550,0,,,,atl,0,bennettll,0,0,0,,,0,TRUE,FALSE,19,2.99573227355399,0,TRUE,24,3.3333,0.6333,59324.895,59324.895,2.07293756886371,7.94813705787781,,FALSE,,
sagharbor,102,ny,sbhunting,sbhunting,sbhunting,21,20,0,hannibal,311,19,41,8,6,42,0,1900,0,,,,ind,0,bennettll,2,0,0,,,0,FALSE,TRUE,22,3.13549421592915,0,TRUE,10,2.1471,0.6765,59850,59850,2.95721870581284,19.2443729903537,,FALSE,,
sagharbor,102,ny,sbhunting,sbhunting,sbhunting,21,20,0,hannibal,311,19,43,8,9,45,100,1500,10000,,,,atl,0,canningj,0,0,0,,,0,TRUE,FALSE,24,3.2188758248682,0,TRUE,25,2.6667,1.0303,55650.105,65953.105,2.13803050111181,8.48271446945338,,FALSE,,
sagharbor,102,ny,sbhunting,sbhunting,sbhunting,21,20,0,neptune,338,16,33,6,5,34,0,1800,15000,,,,atl,0,parkerj,0,0,0,,,0,TRUE,FALSE,17,2.89037175789616,0,TRUE,11,2.6363,0.7636,56700,68154,2.90858396117809,18.3308230231307,,FALSE,,
sagharbor,102,ny,sbhunting,sbhunting,sbhunting,21,20,0,neptune,338,16,34,6,5,35,200,1950,15000,,,,atl,0,sayree,0,0,0,1,,0,TRUE,FALSE,18,2.94443897916644,0,TRUE,11,2.1538,0.5385,74993.94,83071.44,3.10651507117938,22.34304464766,,FALSE,,
sagharbor,102,ny,sbhunting,sbhunting,sbhunting,21,20,0,neptune,338,16,36,7,5,37,0,2300,0,,,,atl,0,slatesh,0,0,0,,,0,TRUE,FALSE,20,3.04452243772342,0,TRUE,10,2.3571,0.5714,72450,72450,3.06502095927176,21.4349112426036,,FALSE,,
sagharbor,102,ny,sbhunting,sbhunting,sbhunting,21,20,0,neptune,338,16,39,8,4,41,0,2700,22206,,,,atl,0,slatesh,2,0,0,,,0,TRUE,TRUE,23,3.17805383034795,0,TRUE,20,2.9375,0.625,85050,98928.75,2.68337700400383,14.6344304733728,,FALSE,,
sagharbor,102,ny,sbhunting,sbhunting,sbhunting,21,20,0,neptune,338,16,43,6,5,45,90,2160,18009,,,,np,0,piersonw,0,0,0,,,1,FALSE,FALSE,27,3.3322045101752,0,TRUE,23,2.6667,1.0303,75600.0945,94154.7672,2.4941550554858,12.1114956521739,,FALSE,,
sagharbor,102,ny,sbhunting,sbhunting,sbhunting,21,20,0,ontario,368,34,34,7,5,36,0,1700,0,,,,atl,0,parkerjjr,2,0,0,,,0,TRUE,TRUE,0,0,0,TRUE,22,2.0227,0.5682,53550,53550,1.88924568434865,6.61437747035573,,FALSE,,
sagharbor,102,ny,sbhunting,sbhunting,sbhunting,21,20,0,ontario,369,34,39,9,5,40,0,2350,0,,,,atl,0,greenbr,8,0,0,,,0,TRUE,TRUE,5,1.79175946922806,0,TRUE,8,3.3333,0.6333,74025,74025,3.22191996724943,25.0762195121951,,FALSE,,
sagharbor,102,ny,sbhunting,sbhunting,sbhunting,21,20,0,ontario,370,34,42,6,7,44,80,3220,27000,,,,ind,0,greenjm,0,0,0,,,0,FALSE,FALSE,8,2.19722457733622,0,TRUE,25,2.4472,1.0922,107596.944,137086.344,2.695987423956,14.8201452972973,,FALSE,,
sagharbor,102,ny,sbhunting,sbhunting,sbhunting,21,20,0,portland,292,30,41,6,6,42,80,2270,0,,,,ind,0,paynewh,4,0,0,,,0,FALSE,TRUE,11,2.484906649788,0,TRUE,12,2.1471,0.6765,76915.692,76915.692,3.08880473983778,21.9508253424658,,FALSE,,
sagharbor,102,ny,sbhunting,sbhunting,sbhunting,21,20,0,portland,292,30,42,8,4,44,0,2500,25000,,,,ind,0,paynewh,5,0,0,2,,0,FALSE,TRUE,12,2.56494935746154,0,TRUE,20,2.4472,1.0922,78750,106055,2.89922703063104,18.160102739726,,FALSE,,
sagharbor,102,ny,sbhunting,sbhunting,sbhunting,21,20,0,portland,292,30,44,5,5,47,80,2920,10000,,,,np,0,corwinjr,0,0,0,1,,1,FALSE,FALSE,14,2.70805020110221,0,TRUE,36,2.7986,0.8611,99032.472,107643.472,2.32630711926329,10.2400563165906,,FALSE,,
salem,4,ma,cheever,cheever,cheever,38,0,0,eliza,262,17,38,11,5,41,275,1300,0,0,1,,ind,0,radcliffwc,1,0,0,,24,0,FALSE,TRUE,21,3.09104245335832,0,FALSE,30,2.9375,0.625,66396.09375,66396.09375,2.13385161924451,8.44734017175573,0.0916030534351145,FALSE,1,0
salem,4,ma,cheever,cheever,cheever,38,0,0,eliza,262,17,41,,,,,,,,1,,ind,1,chasepf,6,0,0,,22,0,FALSE,TRUE,24,3.2188758248682,0,FALSE,,0,0,,,,,0.083969465648855,,1,0
salem,4,ma,cheever,cheever,cheever,38,0,0,emerald,271,23,38,5,2,40,350,1750,0,0,2,,ind,0,dexterj,0,0,0,,24,0,FALSE,FALSE,15,2.77258872223978,0,FALSE,21,3.3333,0.6333,91874.6325,91874.6325,2.78153897790401,16.1438468634686,0.0885608856088561,FALSE,4,0.693147180559945
salem,4,ma,cheever,cheever,cheever,38,0,0,emerald,271,23,40,5,2,43,400,1100,8800,,2,,ind,0,brownr,4,0,1,3,19,0,FALSE,TRUE,17,2.89037175789616,1,FALSE,33,1.8529,0.9444,57996.54,66307.26,2.00342829009528,7.41443139885944,0.0701107011070111,FALSE,4,0.693147180559945
salem,4,ma,cheever,cheever,cheever,38,0,0,emerald,271,23,43,9,3,45,1100,0,0,,2,,ind,1,lakemanef,2,0,0,7,25,0,FALSE,TRUE,20,3.04452243772342,0,FALSE,18,2.6667,1.0303,92401.155,92401.155,2.94140417877579,18.942426199262,0.0922509225092251,TRUE,4,0.693147180559945
salem,4,ma,osgood,osgood,osgood,31,0,0,bengal,304,16,35,7,3,37,140,1600,0,0,12,,atl,0,netcherg,0,0,0,,24,0,TRUE,FALSE,19,2.99573227355399,0,FALSE,20,2.3571,0.5714,60794.811,60794.811,2.30249974395718,9.99914654605263,0.0789473684210526,FALSE,144,2.484906649788
salem,4,ma,osgood,osgood,osgood,31,0,0,bengal,304,16,37,11,5,40,1800,0,0,,12,,ind,0,jacksonb,0,0,0,8,24,0,FALSE,FALSE,21,3.09104245335832,0,FALSE,30,3.3333,0.6333,188998.11,188998.11,3.0312672109234,20.7234769736842,0.0789473684210526,TRUE,144,2.484906649788
salem,4,ma,osgood,osgood,osgood,31,0,0,bengal,304,16,40,7,3,44,1800,0,0,,12,,ind,0,jacksonb,1,0,0,2,23,0,FALSE,TRUE,24,3.2188758248682,0,FALSE,44,2.4472,1.0922,138756.24,138756.24,2.33925666824592,10.3735227272727,0.0756578947368421,TRUE,144,2.484906649788
salem,4,ma,osgood,osgood,osgood,31,0,0,izette,275,22,31,3,3,32,100,1500,0,0,8,,atl,0,hoit,0,0,0,,22,0,TRUE,FALSE,9,2.30258509299405,0,FALSE,12,3.617,0.5532,58643.55,58643.55,2.87755512615487,17.7707727272727,0.08,FALSE,64,2.07944154167984
salem,4,ma,osgood,osgood,osgood,31,0,0,izette,275,22,34,5,4,35,1400,0,0,0,8,,atl,0,sistare,1,0,0,,27,0,TRUE,TRUE,12,2.56494935746154,0,FALSE,11,2.1538,0.5385,94982.58,94982.58,3.44678241488264,31.3992,0.0981818181818182,TRUE,64,2.07944154167984
salem,4,ma,osgood,osgood,osgood,31,0,0,izette,275,22,37,10,12,39,250,2050,0,,8,,pac,0,hallw,0,0,0,,24,1,FALSE,FALSE,15,2.77258872223978,0,FALSE,26,2.9167,0.5,87544.0125,87544.0125,2.50502931019556,12.2439178321678,0.0872727272727273,FALSE,64,2.07944154167984
salem,4,ma,osgood,osgood,osgood,31,0,0,izette,275,22,40,5,6,42,900,1400,0,,8,,ind,0,hallw,1,0,0,5,24,0,FALSE,TRUE,18,2.94443897916644,0,FALSE,25,2.1471,0.6765,104970.285,104970.285,2.72578566655283,15.2684050909091,0.0872727272727273,FALSE,64,2.07944154167984
salem,4,ma,osgood,osgood,osgood,31,0,0,jamesmaury,395,25,37,7,12,40,400,2600,0,0,1,,pac,0,bigelowh,1,0,0,,24,1,FALSE,TRUE,12,2.56494935746154,0,FALSE,41,3.3333,0.6333,123899.58,123899.58,2.03476884617555,7.65048348255634,0.0607594936708861,FALSE,1,0
salem,4,ma,osgood,osgood,osgood,31,0,0,jamesmaury,395,25,41,3,2,45,1400,500,3600,,1,,ind,0,husseybr,3,0,1,3,26,0,FALSE,TRUE,16,2.83321334405622,1,FALSE,47,2.6667,1.0303,133351.47,137060.55,1.99914471136167,7.38273902504713,0.0658227848101266,TRUE,1,0
salem,4,ma,osgood,osgood,osgood,31,0,0,lydia,292,21,35,9,11,37,1500,300,0,0,1,,atl,0,ramsdellc,0,0,0,,25,0,TRUE,FALSE,14,2.70805020110221,0,FALSE,26,2.3571,0.5714,120822.975,120822.975,2.76723139650654,15.9145119863014,0.0856164383561644,TRUE,1,0
salem,4,ma,osgood,osgood,osgood,31,0,0,lydia,292,21,37,12,3,40,380,1450,0,,1,,ind,0,ramsdellc,0,0,0,1,30,0,FALSE,FALSE,16,2.83321334405622,0,FALSE,27,3.3333,0.6333,85574.601,85574.601,2.38455313253822,10.8542111872146,0.102739726027397,FALSE,1,0
salem,4,ma,osgood,osgood,osgood,31,0,0,reaper,229,20,35,8,7,37,1100,0,0,0,1,,ind,0,worthjt,1,0,0,,23,0,FALSE,TRUE,15,2.77258872223978,0,FALSE,23,2.3571,0.5714,81673.515,81673.515,2.74126883500241,15.5066479969622,0.100436681222707,TRUE,1,0
salem,4,ma,osgood,osgood,osgood,31,0,0,samwright,372,31,36,11,3,39,300,2200,0,,1,,pac,0,coffin,,0,0,,30,1,FALSE,,5,1.79175946922806,0,FALSE,28,2.9167,0.5,96862.815,96862.815,2.22995261365109,9.29942540322581,0.0806451612903226,FALSE,1,0
salem,4,ma,osgood,osgood,osgood,31,0,0,statesman,258,26,36,12,9,38,2100,0,0,,1,,pac,0,coffincn,0,0,0,,23,1,FALSE,FALSE,10,2.39789527279837,0,FALSE,21,2.6875,0.625,177778.125,177778.125,3.49080954035184,32.8125,0.0891472868217054,TRUE,1,0
salem,4,ma,osgood,osgood,osgood,31,0,0,statesman,258,26,38,10,3,42,1800,0,0,0,1,,pac,0,coffincn,1,0,0,1,22,1,FALSE,TRUE,12,2.56494935746154,0,FALSE,41,2.1471,0.6765,121740.57,121740.57,2.44311593252044,11.5088457175269,0.0852713178294574,TRUE,1,0
salem,4,ma,osgood,osgood,osgood,31,0,0,statesman,258,26,42,6,,,,,,,1,,pac,1,doanee,1,0,0,3,,1,FALSE,TRUE,16,2.83321334405622,0,FALSE,,0,0,,,,,,,1,0
salem,4,ma,phillips,phillips,phillips,36,0,0,elizabeth,397,,36,11,5,40,2400,0,0,,,,pac,0,hedgeic,2,0,0,,30,1,FALSE,TRUE,,,0,FALSE,42,3.3333,0.6333,251997.48,251997.48,2.715568467473,15.1131989924433,0.0755667506297229,TRUE,,
salem,4,ma,sawco,masasaco,masasaco,31,10,0,mtwollaston,325,22,38,6,4,40,600,1100,0,,,,ind,0,jewettp,1,0,0,,19,0,FALSE,TRUE,16,2.83321334405622,0,FALSE,22,3.3333,0.6333,97649.37,97649.37,2.61427084898306,13.6572545454545,0.0584615384615385,FALSE,,
salem,4,ma,sawco,masasaco,masasaco,31,10,0,mtwollaston,325,22,40,6,6,43,400,1900,5600,,,,ind,0,rose,0,0,0,2,25,0,FALSE,FALSE,18,2.94443897916644,0,FALSE,36,1.8529,0.9444,83196.54,88485.18,2.02324623856046,7.5628358974359,0.0769230769230769,FALSE,,
salem,4,ma,sawco,masasaco,masasaco,35,0,0,palestine,248,28,35,11,4,39,1600,0,0,0,54,,pac,0,cartwrighta,0,0,0,,22,1,FALSE,FALSE,7,2.07944154167984,0,FALSE,41,2.9167,0.5,147001.68,147001.68,2.67119848139771,14.4572856018883,0.0887096774193548,TRUE,2916,3.98898404656427
statenisland,0,ny,siwco,siwco,siwco,37,0,1,white oak,291,16,37,12,6,40,0,1700,0,,,,atl,0,barney,,0,0,,,0,TRUE,,21,3.09104245335832,0,TRUE,30,3.3333,0.6333,53550,53550,1.81385042704225,6.1340206185567,,FALSE,,
warren,6,ri,driscol&child,driscol&child,driscol&child,29,3,0,atlantic,323,17,36,6,4,38,80,1920,0,0,12,,atl,0,howlandcf,0,0,0,,,0,TRUE,FALSE,19,2.99573227355399,0,FALSE,22,2.6875,0.625,67252.5,67252.5,2.24751469491334,9.46418519560934,,FALSE,144,2.484906649788
warren,6,ri,driscol&child,driscol&child,driscol&child,29,3,0,benjaminrush,384,14,33,5,2,37,1820,120,0,,11,,pac,0,coffinj,0,0,0,,,1,FALSE,FALSE,19,2.99573227355399,0,FALSE,45,2.3571,0.5714,138912.543,138912.543,2.08429478468318,8.0389203125,,TRUE,121,2.39789527279837
warren,6,ri,driscol&child,driscol&child,driscol&child,29,3,0,benjaminrush,384,14,37,9,3,41,1425,450,0,1,11,,pac,0,coffinj,1,0,0,7,,1,FALSE,TRUE,23,3.17805383034795,0,FALSE,42,2.9375,0.625,146032.03125,146032.03125,2.20326909787973,9.0545654296875,,TRUE,121,2.39789527279837
warren,6,ri,driscol&child,driscol&child,driscol&child,29,3,0,galen,365,20,33,7,5,34,0,1050,0,1,13,,pac,0,bordenlm,1,0,0,,,1,FALSE,TRUE,13,2.63905732961526,0,FALSE,10,2.6363,0.7636,33075,33075,2.20405054240662,9.06164383561644,,FALSE,169,2.56494935746154
warren,6,ri,driscol&child,driscol&child,driscol&child,29,3,0,galen,365,20,34,8,1,38,1600,0,0,1,13,,pac,0,bordenlm,2,0,0,3,,1,FALSE,TRUE,14,2.70805020110221,0,FALSE,41,2.6875,0.625,135450,135450,2.20288842722644,9.05111927831607,,TRUE,169,2.56494935746154
